match_id,inning,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1473504,1,0,5,A Mhatre,Mohammed Siraj,DP Conway,4,0,4,,0,,,
1473504,1,0,6,A Mhatre,Mohammed Siraj,DP Conway,0,0,0,,0,,,
1473504,1,0,7,A Mhatre,Mohammed Siraj,DP Conway,1,0,1,,0,,,
1473504,1,1,1,A Mhatre,Arshad Khan,DP Conway,2,0,2,,0,,,
1473504,1,1,2,A Mhatre,Arshad Khan,DP Conway,6,0,6,,0,,,
1473504,1,1,3,A Mhatre,Arshad Khan,DP Conway,6,0,6,,0,,,
1473504,1,1,4,A Mhatre,Arshad Khan,DP Conway,4,0,4,,0,,,
1473504,1,1,5,A Mhatre,Arshad Khan,DP Conway,4,0,4,,0,,,
1473504,1,1,6,A Mhatre,Arshad Khan,DP Conway,6,0,6,,0,,,
1473504,1,2,1,DP Conway,Mohammed Siraj,A Mhatre,0,0,0,,0,,,
1473504,1,2,2,DP Conway,Mohammed Siraj,A Mhatre,4,0,4,,0,,,
1473504,1,2,3,DP Conway,Mohammed Siraj,A Mhatre,1,0,1,,0,,,
1473504,1,2,4,A Mhatre,Mohammed Siraj,DP Conway,1,0,1,,0,,,
1473504,1,2,5,DP Conway,Mohammed Siraj,A Mhatre,4,0,4,,0,,,
1473504,1,2,6,DP Conway,Mohammed Siraj,A Mhatre,0,0,0,,0,,,
1473504,1,3,1,A Mhatre,M Prasidh Krishna,DP Conway,0,0,0,,0,,,
1473504,1,3,2,A Mhatre,M Prasidh Krishna,DP Conway,0,0,0,,0,,,
1473504,1,3,3,A Mhatre,M Prasidh Krishna,DP Conway,0,0,0,,0,,,
1473504,1,3,4,A Mhatre,M Prasidh Krishna,DP Conway,0,0,0,,1,A Mhatre,caught,Mohammed Siraj
1473504,1,3,5,Urvil Patel,M Prasidh Krishna,DP Conway,1,0,1,,0,,,
1473504,1,3,6,DP Conway,M Prasidh Krishna,Urvil Patel,0,1,1,wides,0,,,
1473504,1,3,7,DP Conway,M Prasidh Krishna,Urvil Patel,0,0,0,,0,,,
1473504,1,4,1,Urvil Patel,Mohammed Siraj,DP Conway,0,0,0,,0,,,
1473504,1,4,2,Urvil Patel,Mohammed Siraj,DP Conway,0,0,0,,0,,,
1473504,1,4,3,Urvil Patel,Mohammed Siraj,DP Conway,0,0,0,,0,,,
1473504,1,4,4,Urvil Patel,Mohammed Siraj,DP Conway,0,1,1,wides,0,,,
1473504,1,4,5,Urvil Patel,Mohammed Siraj,DP Conway,6,0,6,,0,,,
1473504,1,4,6,Urvil Patel,Mohammed Siraj,DP Conway,3,0,3,,0,,,
1473504,1,4,7,DP Conway,Mohammed Siraj,Urvil Patel,1,0,1,,0,,,
1473504,1,5,1,DP Conway,M Prasidh Krishna,Urvil Patel,0,0,0,,0,,,
1473504,1,5,2,DP Conway,M Prasidh Krishna,Urvil Patel,0,1,1,wides,0,,,
1473504,1,5,3,DP Conway,M Prasidh Krishna,Urvil Patel,0,1,1,legbyes,0,,,
1473504,1,5,4,Urvil Patel,M Prasidh Krishna,DP Conway,0,0,0,,0,,,
1473504,1,5,5,Urvil Patel,M Prasidh Krishna,DP Conway,1,0,1,,0,,,
1473504,1,5,6,DP Conway,M Prasidh Krishna,Urvil Patel,4,0,4,,0,,,
1473504,1,5,7,DP Conway,M Prasidh Krishna,Urvil Patel,0,4,4,legbyes,0,,,
1473504,1,6,1,Urvil Patel,G Coetzee,DP Conway,0,0,0,,0,,,
1473504,1,6,2,Urvil Patel,G Coetzee,DP Conway,1,0,1,,0,,,
1473504,1,6,3,DP Conway,G Coetzee,Urvil Patel,4,0,4,,0,,,
1473504,1,6,4,DP Conway,G Coetzee,Urvil Patel,0,1,1,legbyes,0,,,
1473504,1,6,5,Urvil Patel,G Coetzee,DP Conway,4,0,4,,0,,,
1473504,1,6,6,Urvil Patel,G Coetzee,DP Conway,4,0,4,,0,,,
1473504,1,7,1,DP Conway,R Sai Kishore,Urvil Patel,1,0,1,,0,,,
1473504,1,7,2,Urvil Patel,R Sai Kishore,DP Conway,1,0,1,,0,,,
1473504,1,7,3,DP Conway,R Sai Kishore,Urvil Patel,0,0,0,,0,,,
1473504,1,7,4,DP Conway,R Sai Kishore,Urvil Patel,2,0,2,,0,,,
1473504,1,7,5,DP Conway,R Sai Kishore,Urvil Patel,1,0,1,,0,,,
1473504,1,7,6,Urvil Patel,R Sai Kishore,DP Conway,4,0,4,,0,,,
1473504,1,8,1,DP Conway,Rashid Khan,Urvil Patel,1,0,1,,0,,,
1473504,1,8,2,Urvil Patel,Rashid Khan,DP Conway,1,0,1,,0,,,
1473504,1,8,3,DP Conway,Rashid Khan,Urvil Patel,2,0,2,,0,,,
1473504,1,8,4,DP Conway,Rashid Khan,Urvil Patel,1,0,1,,0,,,
1473504,1,8,5,Urvil Patel,Rashid Khan,DP Conway,4,0,4,,0,,,
1473504,1,8,6,Urvil Patel,Rashid Khan,DP Conway,1,0,1,,0,,,
1473504,1,9,1,Urvil Patel,R Sai Kishore,DP Conway,6,0,6,,0,,,
1473504,1,9,2,Urvil Patel,R Sai Kishore,DP Conway,0,0,0,,1,Urvil Patel,caught,Shubman Gill
1473504,1,9,3,S Dube,R Sai Kishore,DP Conway,0,0,0,,0,,,
1473504,1,9,4,S Dube,R Sai Kishore,DP Conway,6,0,6,,0,,,
1473504,1,9,5,S Dube,R Sai Kishore,DP Conway,1,0,1,,0,,,
1473504,1,9,6,DP Conway,R Sai Kishore,S Dube,1,0,1,,0,,,
1473504,1,10,1,DP Conway,G Coetzee,S Dube,0,0,0,,0,,,
1473504,1,10,2,DP Conway,G Coetzee,S Dube,0,0,0,,0,,,
1473504,1,10,3,DP Conway,G Coetzee,S Dube,4,0,4,,0,,,
1473504,1,10,4,DP Conway,G Coetzee,S Dube,2,0,2,,0,,,
1473504,1,10,5,DP Conway,G Coetzee,S Dube,0,1,1,legbyes,0,,,
1473504,1,10,6,S Dube,G Coetzee,DP Conway,1,0,1,,0,,,
1473504,1,11,1,S Dube,Rashid Khan,DP Conway,1,0,1,,0,,,
1473504,1,11,2,DP Conway,Rashid Khan,S Dube,6,0,6,,0,,,
1473504,1,11,3,DP Conway,Rashid Khan,S Dube,0,0,0,,0,,,
1473504,1,11,4,DP Conway,Rashid Khan,S Dube,4,0,4,,0,,,
1473504,1,11,5,DP Conway,Rashid Khan,S Dube,1,0,1,,0,,,
1473504,1,11,6,S Dube,Rashid Khan,DP Conway,2,0,2,,0,,,
1473504,1,12,1,DP Conway,M Shahrukh Khan,S Dube,1,0,1,,0,,,
1473504,1,12,2,S Dube,M Shahrukh Khan,DP Conway,6,0,6,,0,,,
1473504,1,12,3,S Dube,M Shahrukh Khan,DP Conway,0,0,0,,1,S Dube,caught,G Coetzee
1473504,1,12,4,D Brevis,M Shahrukh Khan,DP Conway,4,0,4,,0,,,
1473504,1,12,5,D Brevis,M Shahrukh Khan,DP Conway,1,0,1,,0,,,
1473504,1,12,6,DP Conway,M Shahrukh Khan,D Brevis,1,0,1,,0,,,
1473504,1,13,1,DP Conway,Rashid Khan,D Brevis,0,0,0,,0,,,
1473504,1,13,2,DP Conway,Rashid Khan,D Brevis,6,0,6,,0,,,
1473504,1,13,3,DP Conway,Rashid Khan,D Brevis,0,0,0,,1,DP Conway,bowled,
1473504,1,13,4,RA Jadeja,Rashid Khan,D Brevis,0,0,0,,0,,,
1473504,1,13,5,RA Jadeja,Rashid Khan,D Brevis,1,0,1,,0,,,
1473504,1,13,6,D Brevis,Rashid Khan,RA Jadeja,1,0,1,,0,,,
1473504,1,14,1,D Brevis,M Prasidh Krishna,RA Jadeja,0,0,0,,0,,,
1473504,1,14,2,D Brevis,M Prasidh Krishna,RA Jadeja,1,0,1,,0,,,
1473504,1,14,3,RA Jadeja,M Prasidh Krishna,D Brevis,0,0,0,,0,,,
1473504,1,14,4,RA Jadeja,M Prasidh Krishna,D Brevis,0,0,0,,0,,,
1473504,1,14,5,RA Jadeja,M Prasidh Krishna,D Brevis,4,0,4,,0,,,
1473504,1,14,6,RA Jadeja,M Prasidh Krishna,D Brevis,0,0,0,,0,,,
1473504,1,15,1,D Brevis,Rashid Khan,RA Jadeja,6,0,6,,0,,,
1473504,1,15,2,D Brevis,Rashid Khan,RA Jadeja,1,0,1,,0,,,
1473504,1,15,3,RA Jadeja,Rashid Khan,D Brevis,0,0,0,,0,,,
1473504,1,15,4,RA Jadeja,Rashid Khan,D Brevis,1,0,1,,0,,,
1473504,1,15,5,D Brevis,Rashid Khan,RA Jadeja,1,0,1,,0,,,
1473504,1,15,6,RA Jadeja,Rashid Khan,D Brevis,1,0,1,,0,,,
1473504,1,16,1,RA Jadeja,G Coetzee,D Brevis,1,0,1,,0,,,
1473504,1,16,2,D Brevis,G Coetzee,RA Jadeja,6,0,6,,0,,,
1473504,1,16,3,D Brevis,G Coetzee,RA Jadeja,4,0,4,,0,,,
1473504,1,16,4,D Brevis,G Coetzee,RA Jadeja,1,0,1,,0,,,
1473504,1,16,5,RA Jadeja,G Coetzee,D Brevis,1,0,1,,0,,,
1473504,1,16,6,D Brevis,G Coetzee,RA Jadeja,1,0,1,,0,,,
1473504,1,17,1,D Brevis,Arshad Khan,RA Jadeja,1,0,1,,0,,,
1473504,1,17,2,RA Jadeja,Arshad Khan,D Brevis,6,0,6,,0,,,
1473504,1,17,3,RA Jadeja,Arshad Khan,D Brevis,1,0,1,,0,,,
1473504,1,17,4,D Brevis,Arshad Khan,RA Jadeja,4,0,4,,0,,,
1473504,1,17,5,D Brevis,Arshad Khan,RA Jadeja,1,0,1,,0,,,
1473504,1,17,6,RA Jadeja,Arshad Khan,D Brevis,0,1,1,wides,0,,,
1473504,1,17,7,RA Jadeja,Arshad Khan,D Brevis,0,0,0,,0,,,
1473504,1,18,1,D Brevis,Mohammed Siraj,RA Jadeja,6,0,6,,0,,,
1473504,1,18,2,D Brevis,Mohammed Siraj,RA Jadeja,6,0,6,,0,,,
1473504,1,18,3,D Brevis,Mohammed Siraj,RA Jadeja,4,0,4,,0,,,
1473504,1,18,4,D Brevis,Mohammed Siraj,RA Jadeja,1,0,1,,0,,,
1473504,1,18,5,RA Jadeja,Mohammed Siraj,D Brevis,2,0,2,,0,,,
1473504,1,18,6,RA Jadeja,Mohammed Siraj,D Brevis,1,0,1,,0,,,
1473504,1,19,1,RA Jadeja,M Prasidh Krishna,D Brevis,1,0,1,,0,,,
1473504,1,19,2,D Brevis,M Prasidh Krishna,RA Jadeja,1,0,1,,0,,,
1473504,1,19,3,RA Jadeja,M Prasidh Krishna,D Brevis,1,0,1,,0,,,
1473504,1,19,4,D Brevis,M Prasidh Krishna,RA Jadeja,0,0,0,,0,,,
1473504,1,19,5,D Brevis,M Prasidh Krishna,RA Jadeja,6,0,6,,0,,,
1473504,1,19,6,D Brevis,M Prasidh Krishna,RA Jadeja,0,0,0,,1,D Brevis,caught,JC Buttler
1473504,2,0,1,B Sai Sudharsan,RA Jadeja,Shubman Gill,1,0,1,,0,,,
1473504,2,0,2,Shubman Gill,RA Jadeja,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,0,3,B Sai Sudharsan,RA Jadeja,Shubman Gill,2,0,2,,0,,,
1473504,2,0,4,B Sai Sudharsan,RA Jadeja,Shubman Gill,1,0,1,,0,,,
1473504,2,0,5,Shubman Gill,RA Jadeja,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,0,6,B Sai Sudharsan,RA Jadeja,Shubman Gill,1,0,1,,0,,,
1473504,2,1,1,B Sai Sudharsan,KK Ahmed,Shubman Gill,4,0,4,,0,,,
1473504,2,1,2,B Sai Sudharsan,KK Ahmed,Shubman Gill,0,1,1,wides,0,,,
1473504,2,1,3,B Sai Sudharsan,KK Ahmed,Shubman Gill,1,0,1,,0,,,
1473504,2,1,4,Shubman Gill,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,1,5,Shubman Gill,KK Ahmed,B Sai Sudharsan,4,0,4,,0,,,
1473504,2,1,6,Shubman Gill,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,1,7,Shubman Gill,KK Ahmed,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,2,1,Shubman Gill,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,2,2,Shubman Gill,A Kamboj,B Sai Sudharsan,6,0,6,,0,,,
1473504,2,2,3,Shubman Gill,A Kamboj,B Sai Sudharsan,0,0,0,,1,Shubman Gill,caught,Urvil Patel
1473504,2,2,4,JC Buttler,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,2,5,JC Buttler,A Kamboj,B Sai Sudharsan,2,0,2,,0,,,
1473504,2,2,6,JC Buttler,A Kamboj,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,3,1,JC Buttler,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,3,2,JC Buttler,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,3,3,JC Buttler,KK Ahmed,B Sai Sudharsan,2,0,2,,0,,,
1473504,2,3,4,JC Buttler,KK Ahmed,B Sai Sudharsan,0,0,0,,1,JC Buttler,caught,A Kamboj
1473504,2,3,5,SE Rutherford,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,3,6,SE Rutherford,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,4,1,B Sai Sudharsan,A Kamboj,SE Rutherford,1,0,1,,0,,,
1473504,2,4,2,SE Rutherford,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,4,3,SE Rutherford,A Kamboj,B Sai Sudharsan,0,0,0,,1,SE Rutherford,caught,A Mhatre
1473504,2,4,4,M Shahrukh Khan,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,4,5,M Shahrukh Khan,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,4,6,M Shahrukh Khan,A Kamboj,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,5,1,B Sai Sudharsan,KK Ahmed,M Shahrukh Khan,0,0,0,,0,,,
1473504,2,5,2,B Sai Sudharsan,KK Ahmed,M Shahrukh Khan,4,0,4,,0,,,
1473504,2,5,3,B Sai Sudharsan,KK Ahmed,M Shahrukh Khan,0,0,0,,0,,,
1473504,2,5,4,B Sai Sudharsan,KK Ahmed,M Shahrukh Khan,0,0,0,,0,,,
1473504,2,5,5,B Sai Sudharsan,KK Ahmed,M Shahrukh Khan,0,1,1,legbyes,0,,,
1473504,2,5,6,M Shahrukh Khan,KK Ahmed,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,6,1,B Sai Sudharsan,RA Jadeja,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,6,2,M Shahrukh Khan,RA Jadeja,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,6,3,B Sai Sudharsan,RA Jadeja,M Shahrukh Khan,4,0,4,,0,,,
1473504,2,6,4,B Sai Sudharsan,RA Jadeja,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,6,5,M Shahrukh Khan,RA Jadeja,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,6,6,B Sai Sudharsan,RA Jadeja,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,7,1,B Sai Sudharsan,S Dube,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,7,2,M Shahrukh Khan,S Dube,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,7,3,B Sai Sudharsan,S Dube,M Shahrukh Khan,0,0,0,,0,,,
1473504,2,7,4,B Sai Sudharsan,S Dube,M Shahrukh Khan,0,5,5,wides,0,,,
1473504,2,7,5,B Sai Sudharsan,S Dube,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,7,6,M Shahrukh Khan,S Dube,B Sai Sudharsan,6,0,6,,0,,,
1473504,2,7,7,M Shahrukh Khan,S Dube,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,8,1,M Shahrukh Khan,Noor Ahmad,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,8,2,B Sai Sudharsan,Noor Ahmad,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,8,3,M Shahrukh Khan,Noor Ahmad,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,8,4,B Sai Sudharsan,Noor Ahmad,M Shahrukh Khan,4,0,4,,0,,,
1473504,2,8,5,B Sai Sudharsan,Noor Ahmad,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,8,6,M Shahrukh Khan,Noor Ahmad,B Sai Sudharsan,0,0,0,,0,,,
1473504,2,9,1,B Sai Sudharsan,S Dube,M Shahrukh Khan,4,0,4,,0,,,
1473504,2,9,2,B Sai Sudharsan,S Dube,M Shahrukh Khan,4,0,4,,0,,,
1473504,2,9,3,B Sai Sudharsan,S Dube,M Shahrukh Khan,1,0,1,,0,,,
1473504,2,9,4,M Shahrukh Khan,S Dube,B Sai Sudharsan,6,0,6,,0,,,
1473504,2,9,5,M Shahrukh Khan,S Dube,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,9,6,B Sai Sudharsan,S Dube,M Shahrukh Khan,2,0,2,,0,,,
1473504,2,10,1,M Shahrukh Khan,RA Jadeja,B Sai Sudharsan,0,0,0,,1,M Shahrukh Khan,caught,M Pathirana
1473504,2,10,2,R Tewatia,RA Jadeja,B Sai Sudharsan,1,0,1,,0,,,
1473504,2,10,3,B Sai Sudharsan,RA Jadeja,R Tewatia,0,0,0,,0,,,
1473504,2,10,4,B Sai Sudharsan,RA Jadeja,R Tewatia,0,0,0,,1,B Sai Sudharsan,caught,S Dube
1473504,2,10,5,Rashid Khan,RA Jadeja,R Tewatia,0,0,0,,0,,,
1473504,2,10,6,Rashid Khan,RA Jadeja,R Tewatia,0,0,0,,0,,,
1473504,2,11,1,R Tewatia,M Pathirana,Rashid Khan,0,0,0,,0,,,
1473504,2,11,2,R Tewatia,M Pathirana,Rashid Khan,2,0,2,,0,,,
1473504,2,11,3,R Tewatia,M Pathirana,Rashid Khan,2,0,2,,0,,,
1473504,2,11,4,R Tewatia,M Pathirana,Rashid Khan,1,0,1,,0,,,
1473504,2,11,5,Rashid Khan,M Pathirana,R Tewatia,0,1,1,wides,0,,,
1473504,2,11,6,Rashid Khan,M Pathirana,R Tewatia,4,0,4,,0,,,
1473504,2,11,7,Rashid Khan,M Pathirana,R Tewatia,1,0,1,,0,,,
1473504,2,12,1,Rashid Khan,Noor Ahmad,R Tewatia,6,0,6,,0,,,
1473504,2,12,2,Rashid Khan,Noor Ahmad,R Tewatia,0,0,0,,0,,,
1473504,2,12,3,Rashid Khan,Noor Ahmad,R Tewatia,1,0,1,,0,,,
1473504,2,12,4,R Tewatia,Noor Ahmad,Rashid Khan,1,0,1,,0,,,
1473504,2,12,5,Rashid Khan,Noor Ahmad,R Tewatia,0,0,0,,1,Rashid Khan,caught,Urvil Patel
1473504,2,12,6,G Coetzee,Noor Ahmad,R Tewatia,1,0,1,,0,,,
1473504,2,13,1,G Coetzee,M Pathirana,R Tewatia,0,0,0,,0,,,
1473504,2,13,2,G Coetzee,M Pathirana,R Tewatia,4,0,4,,0,,,
1473504,2,13,3,G Coetzee,M Pathirana,R Tewatia,0,0,0,,0,,,
1473504,2,13,4,G Coetzee,M Pathirana,R Tewatia,0,0,0,,1,G Coetzee,bowled,
1473504,2,13,5,Arshad Khan,M Pathirana,R Tewatia,0,0,0,,0,,,
1473504,2,13,6,Arshad Khan,M Pathirana,R Tewatia,0,0,0,,0,,,
1473504,2,14,1,R Tewatia,DJ Hooda,Arshad Khan,4,0,4,,0,,,
1473504,2,14,2,R Tewatia,DJ Hooda,Arshad Khan,2,0,2,,0,,,
1473504,2,14,3,R Tewatia,DJ Hooda,Arshad Khan,1,0,1,,0,,,
1473504,2,14,4,Arshad Khan,DJ Hooda,R Tewatia,0,0,0,,0,,,
1473504,2,14,5,Arshad Khan,DJ Hooda,R Tewatia,0,1,1,wides,0,,,
1473504,2,14,6,Arshad Khan,DJ Hooda,R Tewatia,6,0,6,,0,,,
1473504,2,14,7,Arshad Khan,DJ Hooda,R Tewatia,1,0,1,,0,,,
1473504,2,15,1,Arshad Khan,Noor Ahmad,R Tewatia,0,0,0,,0,,,
1473504,2,15,2,Arshad Khan,Noor Ahmad,R Tewatia,1,0,1,,0,,,
1473504,2,15,3,R Tewatia,Noor Ahmad,Arshad Khan,0,0,0,,1,R Tewatia,caught,S Dube
1473504,2,15,4,R Sai Kishore,Noor Ahmad,Arshad Khan,0,0,0,,0,,,
1473504,2,15,5,R Sai Kishore,Noor Ahmad,Arshad Khan,0,0,0,,0,,,
1473504,2,15,6,R Sai Kishore,Noor Ahmad,Arshad Khan,1,0,1,,0,,,
1473504,2,16,1,R Sai Kishore,M Pathirana,Arshad Khan,1,0,1,,0,,,
1473504,2,16,2,Arshad Khan,M Pathirana,R Sai Kishore,6,0,6,,0,,,
1473504,2,16,3,Arshad Khan,M Pathirana,R Sai Kishore,6,0,6,,0,,,
1473504,2,16,4,Arshad Khan,M Pathirana,R Sai Kishore,0,1,1,wides,0,,,
1473504,2,16,5,Arshad Khan,M Pathirana,R Sai Kishore,0,0,0,,0,,,
1473504,2,16,6,Arshad Khan,M Pathirana,R Sai Kishore,0,0,0,,0,,,
1473504,2,16,7,Arshad Khan,M Pathirana,R Sai Kishore,0,0,0,,0,,,
1473504,2,17,1,R Sai Kishore,Noor Ahmad,Arshad Khan,1,0,1,,0,,,
1473504,2,17,2,Arshad Khan,Noor Ahmad,R Sai Kishore,0,0,0,,0,,,
1473504,2,17,3,Arshad Khan,Noor Ahmad,R Sai Kishore,0,0,0,,1,Arshad Khan,bowled,
1473504,2,17,4,Mohammed Siraj,Noor Ahmad,R Sai Kishore,0,0,0,,0,,,
1473504,2,17,5,Mohammed Siraj,Noor Ahmad,R Sai Kishore,0,1,1,wides,0,,,
1473504,2,17,6,Mohammed Siraj,Noor Ahmad,R Sai Kishore,0,1,1,legbyes,0,,,
1473504,2,17,7,R Sai Kishore,Noor Ahmad,Mohammed Siraj,0,0,0,,0,,,
1473504,2,18,1,Mohammed Siraj,A Kamboj,R Sai Kishore,2,0,2,,0,,,
1473504,2,18,2,Mohammed Siraj,A Kamboj,R Sai Kishore,1,0,1,,0,,,
1473504,2,18,3,R Sai Kishore,A Kamboj,Mohammed Siraj,0,0,0,,1,R Sai Kishore,caught,MS Dhoni
1473505,1,0,1,Abhishek Sharma,VG Arora,TM Head,1,0,1,,0,,,
1473505,1,0,2,TM Head,VG Arora,Abhishek Sharma,0,0,0,,0,,,
1473505,1,0,3,TM Head,VG Arora,Abhishek Sharma,0,0,0,,0,,,
1473505,1,0,4,TM Head,VG Arora,Abhishek Sharma,1,0,1,,0,,,
1473505,1,0,5,Abhishek Sharma,VG Arora,TM Head,0,0,0,,0,,,
1473505,1,0,6,Abhishek Sharma,VG Arora,TM Head,0,0,0,,0,,,
1473505,1,1,1,TM Head,A Nortje,Abhishek Sharma,0,0,0,,0,,,
1473505,1,1,2,TM Head,A Nortje,Abhishek Sharma,6,0,6,,0,,,
1473505,1,1,3,TM Head,A Nortje,Abhishek Sharma,0,1,1,legbyes,0,,,
1473505,1,1,4,Abhishek Sharma,A Nortje,TM Head,4,0,4,,0,,,
1473505,1,1,5,Abhishek Sharma,A Nortje,TM Head,0,5,5,wides,0,,,
1473505,1,1,6,Abhishek Sharma,A Nortje,TM Head,4,0,4,,0,,,
1473505,1,1,7,Abhishek Sharma,A Nortje,TM Head,0,0,0,,0,,,
1473505,1,2,1,TM Head,VG Arora,Abhishek Sharma,6,0,6,,0,,,
1473505,1,2,2,TM Head,VG Arora,Abhishek Sharma,4,0,4,,0,,,
1473505,1,2,3,TM Head,VG Arora,Abhishek Sharma,2,0,2,,0,,,
1473505,1,2,4,TM Head,VG Arora,Abhishek Sharma,6,0,6,,0,,,
1473505,1,2,5,TM Head,VG Arora,Abhishek Sharma,1,0,1,,0,,,
1473505,1,2,6,Abhishek Sharma,VG Arora,TM Head,0,0,0,,0,,,
1473505,1,3,1,TM Head,Harshit Rana,Abhishek Sharma,4,0,4,,0,,,
1473505,1,3,2,TM Head,Harshit Rana,Abhishek Sharma,4,0,4,,0,,,
1473505,1,3,3,TM Head,Harshit Rana,Abhishek Sharma,0,0,0,,0,,,
1473505,1,3,4,TM Head,Harshit Rana,Abhishek Sharma,4,0,4,,0,,,
1473505,1,3,5,TM Head,Harshit Rana,Abhishek Sharma,0,1,1,legbyes,0,,,
1473505,1,3,6,Abhishek Sharma,Harshit Rana,TM Head,1,0,1,,0,,,
1473505,1,4,1,Abhishek Sharma,A Nortje,TM Head,0,1,1,wides,0,,,
1473505,1,4,2,Abhishek Sharma,A Nortje,TM Head,1,0,1,,0,,,
1473505,1,4,3,TM Head,A Nortje,Abhishek Sharma,0,0,0,,0,,,
1473505,1,4,4,TM Head,A Nortje,Abhishek Sharma,1,0,1,,0,,,
1473505,1,4,5,Abhishek Sharma,A Nortje,TM Head,4,0,4,,0,,,
1473505,1,4,6,Abhishek Sharma,A Nortje,TM Head,4,0,4,,0,,,
1473505,1,4,7,Abhishek Sharma,A Nortje,TM Head,0,0,0,,0,,,
1473505,1,5,1,TM Head,Harshit Rana,Abhishek Sharma,0,0,0,,0,,,
1473505,1,5,2,TM Head,Harshit Rana,Abhishek Sharma,0,4,4,legbyes,0,,,
1473505,1,5,3,TM Head,Harshit Rana,Abhishek Sharma,6,0,6,,0,,,
1473505,1,5,4,TM Head,Harshit Rana,Abhishek Sharma,1,0,1,,0,,,
1473505,1,5,5,Abhishek Sharma,Harshit Rana,TM Head,1,0,1,,0,,,
1473505,1,5,6,TM Head,Harshit Rana,Abhishek Sharma,1,0,1,,0,,,
1473505,1,6,1,TM Head,SP Narine,Abhishek Sharma,0,0,0,,0,,,
1473505,1,6,2,TM Head,SP Narine,Abhishek Sharma,1,0,1,,0,,,
1473505,1,6,3,Abhishek Sharma,SP Narine,TM Head,6,0,6,,0,,,
1473505,1,6,4,Abhishek Sharma,SP Narine,TM Head,6,0,6,,0,,,
1473505,1,6,5,Abhishek Sharma,SP Narine,TM Head,0,0,0,,1,Abhishek Sharma,caught,RK Singh
1473505,1,6,6,H Klaasen,SP Narine,TM Head,1,0,1,,0,,,
1473505,1,7,1,H Klaasen,CV Varun,TM Head,1,0,1,,0,,,
1473505,1,7,2,TM Head,CV Varun,H Klaasen,0,1,1,wides,0,,,
1473505,1,7,3,TM Head,CV Varun,H Klaasen,6,0,6,,0,,,
1473505,1,7,4,TM Head,CV Varun,H Klaasen,0,0,0,,0,,,
1473505,1,7,5,TM Head,CV Varun,H Klaasen,1,0,1,,0,,,
1473505,1,7,6,H Klaasen,CV Varun,TM Head,6,0,6,,0,,,
1473505,1,7,7,H Klaasen,CV Varun,TM Head,1,0,1,,0,,,
1473505,1,8,1,H Klaasen,SP Narine,TM Head,2,0,2,,0,,,
1473505,1,8,2,H Klaasen,SP Narine,TM Head,0,0,0,,0,,,
1473505,1,8,3,H Klaasen,SP Narine,TM Head,4,0,4,,0,,,
1473505,1,8,4,H Klaasen,SP Narine,TM Head,1,0,1,,0,,,
1473505,1,8,5,TM Head,SP Narine,H Klaasen,2,0,2,,0,,,
1473505,1,8,6,TM Head,SP Narine,H Klaasen,1,0,1,,0,,,
1473505,1,9,1,TM Head,CV Varun,H Klaasen,0,1,1,wides,0,,,
1473505,1,9,2,TM Head,CV Varun,H Klaasen,6,0,6,,0,,,
1473505,1,9,3,TM Head,CV Varun,H Klaasen,1,0,1,,0,,,
1473505,1,9,4,H Klaasen,CV Varun,TM Head,4,0,4,,0,,,
1473505,1,9,5,H Klaasen,CV Varun,TM Head,4,0,4,,0,,,
